date,agent_id,queue,talk_time_sec,hold_time_sec,acw_time_sec,aht_sec
2024-03-20,A120,Support,361,67,55,484
2024-02-08,A067,Support,465,77,107,650
2024-01-27,A115,Support,474,39,26,541
2024-01-10,A068,Support,436,69,70,576
2024-03-04,A080,Retention,429,92,73,596
2024-01-25,A101,Retention,543,48,88,680
2024-02-05,A044,Retention,569,89,113,772
2024-02-27,A071,Support,420,61,104,586
2024-03-18,A024,Support,382,58,64,505
2024-02-13,A093,Retention,398,71,117,586
2024-02-07,A111,Support,384,61,47,493
2024-03-23,A059,Support,489,56,55,601
2024-03-04,A009,Support,480,54,93,628
2024-01-12,A009,Support,424,51,31,508
2024-01-07,A014,Support,394,40,71,506
2024-01-21,A073,Retention,478,45,56,580
2024-01-13,A077,Retention,590,55,60,706
2024-03-29,A087,Retention,544,14,74,633
2024-01-20,A071,Support,592,68,103,764
2024-02-09,A065,Support,469,71,96,637
2024-03-27,A036,Retention,467,67,50,584
2024-01-27,A087,Retention,514,79,49,643
2024-03-24,A045,Support,396,46,130,574
2024-03-04,A054,Retention,440,28,89,559
2024-03-17,A042,Retention,576,54,122,753
2024-01-07,A074,Support,565,51,94,711
2024-02-04,A112,Support,468,48,101,618
2024-01-15,A045,Support,393,59,108,561
2024-02-15,A108,Retention,512,54,64,631
2024-03-16,A087,Retention,622,104,57,785
2024-03-07,A094,Support,441,92,102,637
2024-02-23,A100,Retention,546,59,95,702
2024-02-11,A024,Support,400,38,88,528
2024-01-09,A071,Retention,482,81,107,671
2024-03-30,A119,Support,365,54,117,537
2024-02-02,A108,Retention,452,36,61,550
2024-03-24,A054,Retention,591,71,52,715
2024-02-03,A089,Support,363,38,114,516
2024-02-29,A018,Support,432,44,135,612
2024-01-08,A110,Retention,581,46,107,734
2024-02-18,A100,Support,353,54,39,447
2024-03-26,A001,Support,412,38,101,553
2024-01-22,A095,Support,390,67,66,524
2024-02-29,A017,Retention,622,38,100,761
2024-02-15,A063,Support,447,76,52,577
2024-01-24,A074,Support,385,65,118,569
2024-02-02,A042,Support,337,83,83,504
2024-01-09,A106,Retention,530,78,71,680
2024-03-29,A045,Retention,547,40,70,657
2024-03-13,A086,Retention,476,46,126,648
2024-02-28,A033,Support,454,79,113,647
2024-01-03,A049,Support,444,83,39,567
2024-02-15,A022,Retention,512,59,76,648
2024-02-19,A034,Retention,645,93,114,853
2024-03-07,A101,Retention,495,34,84,614
2024-03-13,A058,Retention,430,81,112,624
2024-03-02,A007,Retention,508,34,134,677
2024-01-26,A059,Support,412,48,79,540
2024-03-16,A093,Support,441,82,129,653
2024-02-18,A069,Support,415,69,90,575
2024-02-17,A107,Support,552,50,100,702
2024-02-25,A014,Retention,498,55,106,660
2024-03-21,A050,Support,500,86,110,697
2024-01-11,A026,Retention,583,54,121,760
2024-03-11,A063,Retention,490,60,44,594
2024-03-26,A047,Support,370,103,59,533
2024-03-09,A037,Retention,489,62,47,599
2024-01-18,A066,Support,431,23,65,520
2024-02-01,A076,Support,513,77,61,653
2024-01-19,A091,Support,310,49,120,480
2024-01-01,A009,Support,362,74,94,531
2024-01-15,A108,Retention,541,45,61,649
2024-01-03,A080,Support,282,65,129,477
2024-03-21,A091,Support,490,58,78,627
2024-02-15,A009,Support,491,45,68,605
2024-03-17,A120,Support,422,70,131,624
2024-01-31,A080,Support,395,24,82,503
2024-03-20,A029,Support,351,56,148,555
2024-02-28,A096,Support,458,74,57,590
2024-02-29,A079,Retention,511,38,112,662
2024-03-23,A097,Retention,477,41,121,640
2024-03-11,A098,Retention,571,72,61,705
2024-02-24,A114,Retention,489,41,98,629
2024-03-26,A055,Support,431,79,108,619
2024-02-26,A066,Retention,596,75,97,768
2024-03-02,A065,Retention,510,73,98,682
2024-02-03,A073,Retention,550,64,55,670
2024-03-19,A010,Retention,495,64,122,683
2024-02-02,A117,Support,445,67,121,634
2024-01-15,A120,Retention,589,75,98,762
2024-02-25,A100,Support,432,25,45,504
2024-02-03,A076,Support,384,72,108,565
2024-03-03,A005,Support,390,53,140,584
2024-03-07,A046,Support,402,42,29,473
2024-02-12,A041,Retention,474,60,126,661
2024-02-10,A077,Support,432,31,80,545
2024-01-04,A009,Retention,603,90,72,766
2024-03-20,A106,Support,442,40,126,609
2024-03-22,A106,Support,535,61,116,712
2024-03-28,A111,Support,428,52,77,558
2024-02-13,A060,Support,388,62,135,585
2024-01-31,A010,Retention,608,112,68,789
2024-02-15,A085,Retention,524,42,53,620
2024-01-05,A060,Support,480,39,63,582
2024-03-17,A108,Retention,524,58,138,722
2024-01-26,A026,Retention,562,67,51,681
2024-01-23,A026,Retention,603,71,81,756
2024-03-11,A116,Support,363,40,117,522
2024-01-19,A020,Retention,481,62,127,672
2024-03-21,A092,Retention,663,86,105,854
2024-01-30,A038,Support,332,66,82,482
2024-03-22,A098,Support,466,54,81,602
2024-01-27,A017,Support,350,81,80,511
2024-03-21,A075,Retention,523,39,99,663
2024-02-10,A066,Support,346,58,126,531
2024-03-28,A012,Support,361,56,105,523
2024-03-07,A046,Support,538,71,86,697
2024-03-07,A081,Support,386,65,36,488
2024-02-07,A068,Support,342,39,70,451
2024-02-05,A116,Support,386,36,99,522
2024-03-14,A037,Retention,531,68,83,683
2024-03-22,A041,Support,314,71,122,508
2024-02-20,A020,Retention,424,51,98,574
2024-02-14,A088,Retention,487,82,90,660
2024-02-16,A070,Retention,442,43,-1,484
2024-03-22,A078,Retention,540,47,121,709
2024-02-16,A064,Support,449,53,95,598
2024-02-21,A112,Support,430,43,74,548
2024-02-22,A045,Retention,574,96,130,801
2024-01-29,A094,Support,381,77,133,593
2024-03-21,A022,Retention,502,49,87,640
2024-02-16,A100,Retention,478,71,81,630
2024-01-14,A061,Retention,538,73,45,658
2024-03-13,A003,Support,440,83,87,610
2024-02-19,A093,Support,442,57,104,604
2024-01-30,A085,Retention,553,78,67,699
2024-01-07,A100,Retention,463,85,140,689
2024-02-28,A104,Retention,484,49,61,595
2024-01-02,A048,Support,327,75,71,474
2024-01-05,A021,Support,442,43,108,593
2024-01-18,A019,Support,352,71,72,496
2024-02-10,A004,Support,331,75,79,486
2024-02-15,A046,Retention,508,66,114,689
2024-02-19,A043,Retention,524,36,64,626
2024-02-02,A001,Support,325,29,51,406
2024-03-29,A095,Support,373,77,82,532
2024-01-02,A019,Retention,486,35,131,653
2024-01-18,A017,Support,402,77,109,589
2024-01-04,A010,Support,489,47,70,608
2024-03-09,A061,Support,452,34,105,592
2024-01-30,A087,Retention,453,69,40,563
2024-02-28,A087,Retention,468,78,80,628
2024-01-13,A085,Retention,498,49,110,658
2024-01-07,A047,Support,425,67,112,605
2024-01-04,A068,Support,349,72,101,523
2024-03-15,A015,Retention,472,54,87,613
2024-01-06,A120,Support,401,49,72,524
2024-01-14,A097,Retention,600,71,77,750
2024-03-10,A066,Retention,560,22,88,671
2024-01-03,A078,Retention,590,38,78,707
2024-01-05,A084,Retention,459,25,157,642
2024-01-21,A059,Retention,507,37,102,647
2024-03-25,A062,Support,435,75,136,647
2024-02-04,A104,Retention,563,59,89,712
2024-02-17,A097,Retention,539,64,71,675
2024-01-28,A067,Retention,491,83,138,713
2024-02-21,A041,Retention,584,43,77,705
2024-02-29,A027,Support,485,57,44,587
2024-02-15,A016,Support,306,86,103,496
2024-02-08,A031,Support,460,36,113,611
2024-03-12,A107,Retention,535,89,74,699
2024-02-03,A077,Support,401,42,82,526
2024-01-29,A008,Support,439,43,54,537
2024-02-20,A117,Retention,559,83,96,739
2024-03-07,A067,Retention,579,65,96,742
2024-02-28,A018,Retention,484,64,61,610
2024-01-06,A017,Support,470,17,58,546
2024-01-09,A112,Support,485,73,141,701
2024-03-19,A038,Retention,406,36,73,516
2024-03-03,A043,Support,404,35,103,543
2024-01-29,A046,Retention,540,45,100,686
2024-01-03,A046,Retention,510,77,102,691
2024-01-22,A031,Support,426,81,64,573
2024-02-21,A035,Retention,476,47,100,624
2024-02-08,A059,Retention,450,61,90,601
2024-02-19,A048,Support,419,72,9,500
2024-02-24,A016,Support,357,44,89,491
2024-01-21,A024,Retention,532,73,89,695
2024-01-11,A016,Support,407,47,82,537
2024-03-26,A106,Retention,563,96,80,741
2024-02-16,A115,Support,454,19,83,557
2024-02-01,A056,Retention,588,82,86,758
2024-03-24,A018,Retention,470,90,150,711
2024-02-12,A066,Retention,533,90,64,688
2024-02-18,A077,Retention,507,45,138,692
2024-02-18,A041,Support,364,68,73,507
2024-03-06,A048,Retention,429,62,80,572
2024-02-14,A109,Support,451,59,24,535
2024-01-22,A045,Retention,568,92,87,748
2024-01-20,A020,Support,350,66,60,477
2024-01-27,A015,Retention,484,86,65,637
2024-03-19,A104,Support,295,91,86,472
2024-03-09,A088,Retention,434,40,72,547
2024-01-18,A050,Support,406,68,134,609
2024-03-10,A027,Support,461,60,61,583
2024-03-13,A088,Retention,419,124,81,624
2024-03-24,A032,Support,362,48,117,528
2024-03-30,A062,Retention,468,64,18,551
2024-03-20,A039,Support,420,77,86,584
2024-01-02,A050,Support,404,94,107,605
2024-03-27,A005,Retention,436,59,47,543
2024-01-20,A033,Retention,621,24,56,702
2024-02-08,A101,Retention,469,74,157,701
2024-02-09,A073,Retention,559,70,95,725
2024-01-03,A041,Support,462,68,67,599
2024-03-21,A010,Support,347,47,23,419
2024-02-02,A028,Retention,547,78,73,700
2024-03-14,A027,Support,451,67,76,595
2024-01-25,A077,Support,501,82,63,648
2024-02-26,A071,Support,537,65,135,737
2024-02-29,A115,Support,508,47,100,656
2024-01-16,A005,Support,387,68,73,529
2024-02-15,A120,Retention,602,44,87,734
2024-03-03,A029,Retention,576,57,135,768
2024-01-04,A008,Retention,567,81,146,795
2024-02-04,A020,Retention,434,66,87,588
2024-02-28,A020,Support,466,58,130,655
2024-02-24,A110,Retention,632,43,50,726
2024-02-20,A065,Retention,579,53,61,694
2024-02-09,A105,Retention,501,52,81,634
2024-02-01,A053,Retention,490,40,70,601
2024-02-28,A049,Retention,545,48,75,670
2024-01-18,A105,Retention,428,19,95,542
2024-01-05,A048,Support,490,62,99,652
2024-02-03,A036,Support,370,72,95,537
2024-01-11,A081,Support,464,18,48,531
2024-03-15,A113,Support,435,40,93,568
2024-03-11,A045,Support,471,47,115,634
2024-02-10,A085,Support,452,43,97,592
2024-03-04,A119,Support,475,33,70,579
2024-01-17,A015,Support,553,74,91,719
2024-02-24,A030,Retention,564,56,102,723
2024-01-04,A023,Support,469,31,119,620
2024-01-10,A065,Retention,451,93,83,627
2024-01-17,A069,Retention,495,63,77,637
2024-01-31,A062,Retention,536,48,101,686
2024-01-28,A086,Support,462,45,108,616
2024-03-22,A050,Support,413,65,70,548
2024-02-13,A059,Support,438,71,106,616
2024-02-04,A054,Support,407,82,118,607
2024-01-09,A082,Support,406,51,104,562
2024-01-19,A120,Support,376,69,129,575
2024-01-15,A060,Retention,333,81,180,595
2024-02-04,A007,Support,498,29,55,583
2024-02-13,A101,Retention,545,44,103,693
2024-01-13,A085,Support,371,42,93,507
2024-03-23,A101,Support,357,66,56,480
2024-01-22,A002,Retention,545,76,51,673
2024-02-23,A020,Support,486,56,99,641
2024-03-14,A062,Retention,538,67,49,655
2024-03-29,A020,Support,442,107,126,676
2024-03-11,A040,Support,462,69,86,618
2024-03-19,A047,Support,388,42,88,519
2024-01-15,A086,Retention,542,41,72,656
2024-03-24,A107,Retention,601,116,67,784
2024-03-26,A058,Retention,628,63,117,809
2024-03-18,A063,Retention,517,45,89,652
2024-03-03,A001,Retention,629,64,64,758
2024-02-17,A107,Retention,460,46,67,574
2024-03-02,A059,Support,466,52,111,630
2024-01-23,A025,Support,435,46,108,591
2024-03-30,A114,Retention,538,77,105,720
2024-01-30,A073,Retention,453,72,46,572
2024-02-26,A063,Retention,439,63,95,599
2024-01-26,A016,Support,406,47,54,507
2024-02-11,A119,Support,474,73,73,621
2024-01-19,A100,Support,374,64,83,523
2024-01-21,A086,Support,438,74,60,573
2024-03-25,A089,Retention,521,68,91,682
2024-01-23,A078,Support,340,52,93,486
2024-03-16,A110,Retention,544,12,49,606
2024-03-29,A075,Retention,615,48,83,747
2024-03-19,A106,Retention,499,50,37,587
2024-01-12,A021,Support,384,39,136,561
2024-02-09,A007,Support,378,87,52,518
2024-03-18,A009,Support,436,62,109,608
2024-02-04,A102,Support,390,18,107,516
2024-03-29,A041,Support,464,35,160,660
2024-02-10,A090,Retention,578,66,78,723
2024-03-07,A045,Retention,544,66,129,741
2024-02-29,A101,Support,416,78,93,588
2024-01-26,A006,Retention,547,50,125,723
2024-01-17,A021,Support,445,112,166,724
2024-01-27,A040,Support,415,61,104,581
2024-01-24,A037,Retention,569,32,126,727
2024-03-23,A108,Support,486,42,118,648
2024-02-08,A090,Support,445,50,59,555
2024-01-01,A047,Retention,345,87,82,514
2024-03-23,A053,Retention,527,71,77,676
2024-03-30,A066,Retention,505,82,53,641
2024-01-27,A004,Retention,527,85,112,724
2024-03-08,A007,Support,410,68,59,538
2024-03-06,A085,Retention,451,37,50,540
2024-01-17,A006,Support,290,53,136,480
2024-02-03,A019,Retention,429,67,89,586
2024-02-20,A074,Retention,523,71,102,697
2024-01-18,A077,Support,410,66,64,540
2024-03-01,A090,Retention,480,46,52,579
2024-03-12,A108,Retention,431,33,84,550
2024-01-09,A028,Support,476,107,86,670
2024-02-23,A102,Support,457,88,42,588
2024-02-24,A009,Retention,533,50,58,642
2024-01-09,A057,Support,532,72,66,671
2024-03-08,A014,Support,461,51,73,586
2024-01-17,A038,Support,311,37,126,475
2024-02-16,A071,Retention,608,57,101,768
2024-01-01,A030,Retention,498,61,121,681
2024-02-17,A040,Support,430,58,85,574
2024-01-19,A075,Retention,485,24,88,598
2024-02-10,A011,Support,435,63,72,572
2024-03-10,A045,Support,473,56,125,656
2024-03-09,A041,Support,330,80,163,574
2024-03-15,A058,Support,392,49,150,592
2024-01-11,A041,Retention,555,65,47,668
2024-03-11,A048,Support,450,61,103,615
2024-03-26,A083,Retention,627,73,144,844
2024-02-28,A005,Retention,445,58,70,574
2024-02-17,A077,Support,364,58,112,535
2024-02-12,A045,Retention,531,68,75,676
2024-02-26,A041,Support,374,54,75,504
2024-03-21,A044,Support,442,81,117,641
2024-01-05,A081,Support,511,63,117,692
2024-03-22,A103,Support,502,49,84,635
2024-03-02,A047,Support,298,42,105,446
2024-03-11,A017,Support,344,53,145,542
2024-02-19,A063,Retention,539,53,109,702
2024-01-29,A056,Retention,586,76,100,763
2024-01-14,A099,Retention,592,59,104,755
2024-03-28,A097,Support,424,84,38,548
2024-02-14,A008,Support,423,35,86,545
2024-02-02,A102,Support,466,76,86,630
2024-02-26,A110,Support,374,61,66,502
2024-02-21,A004,Retention,392,63,88,545
2024-03-26,A032,Support,452,62,63,577
2024-01-08,A117,Support,299,56,96,451
2024-01-06,A028,Support,418,47,106,572
2024-03-01,A067,Retention,483,70,110,664
2024-03-07,A054,Retention,673,63,88,826
2024-01-29,A093,Retention,542,63,113,720
2024-03-29,A015,Retention,522,59,108,690
2024-02-10,A065,Support,421,55,109,586
2024-01-03,A016,Retention,510,47,64,622
2024-03-29,A076,Support,399,54,69,523
2024-02-28,A081,Retention,445,46,70,562
2024-02-19,A045,Support,438,56,90,585
2024-03-12,A071,Retention,523,57,132,713
2024-01-15,A075,Support,352,69,107,529
2024-03-08,A044,Support,438,63,69,572
2024-02-14,A018,Support,292,43,101,436
2024-03-02,A005,Support,438,60,57,556
2024-02-26,A040,Support,418,40,126,585
2024-02-05,A030,Retention,542,21,70,634
2024-02-07,A003,Retention,516,58,91,665
2024-02-22,A070,Support,447,57,114,620
2024-02-16,A112,Retention,587,35,64,687
2024-01-16,A037,Retention,487,76,112,676
2024-01-06,A027,Support,380,68,77,526
2024-02-25,A120,Support,393,48,42,484
2024-01-24,A113,Retention,551,75,104,731
2024-02-25,A011,Retention,488,87,150,727
2024-03-05,A106,Retention,528,65,133,727
2024-03-13,A093,Retention,463,22,118,604
2024-02-01,A087,Retention,480,86,84,651
2024-03-28,A078,Retention,509,34,105,649
2024-02-09,A112,Retention,614,69,112,796
2024-01-22,A095,Retention,550,63,78,692
2024-03-16,A070,Retention,574,27,132,734
2024-01-14,A031,Retention,500,47,59,607
2024-03-25,A012,Retention,515,85,128,729
2024-01-14,A069,Retention,568,39,85,693
2024-01-28,A048,Retention,474,48,75,599
2024-02-14,A120,Retention,520,63,89,672
2024-03-28,A120,Retention,576,60,137,774
2024-02-18,A008,Retention,441,100,93,634
2024-02-04,A102,Retention,445,77,81,605
2024-01-03,A068,Retention,539,31,93,664
2024-02-16,A053,Retention,561,67,69,698
2024-01-10,A070,Retention,512,66,84,663
2024-03-09,A064,Support,402,79,137,619
2024-01-14,A076,Retention,421,87,91,601
2024-03-10,A088,Retention,416,73,70,559
2024-02-17,A088,Retention,564,45,77,687
2024-03-17,A052,Support,442,57,67,567
2024-02-12,A020,Support,417,39,117,574
2024-01-12,A077,Support,328,72,55,456
2024-03-14,A047,Support,354,58,109,522
2024-03-06,A080,Retention,558,49,117,726
2024-02-12,A017,Retention,518,75,47,640
2024-01-17,A030,Retention,546,50,88,685
2024-03-28,A047,Retention,517,60,70,648
2024-03-25,A038,Support,373,79,80,533
2024-01-23,A111,Support,460,41,33,535
2024-03-15,A046,Retention,533,46,99,679
2024-02-21,A042,Retention,421,57,86,566
2024-02-27,A019,Retention,620,47,43,710
2024-01-04,A100,Support,315,107,128,551
2024-01-16,A096,Support,462,58,82,602
2024-02-15,A109,Support,349,69,90,509
2024-02-22,A087,Retention,572,83,93,748
2024-03-21,A021,Retention,558,71,84,714
2024-03-08,A079,Support,509,66,90,665
2024-02-04,A016,Support,411,34,85,531
2024-01-20,A063,Support,475,52,97,625
2024-03-22,A112,Support,439,42,92,574
2024-03-20,A111,Support,369,39,129,538
2024-03-13,A111,Retention,544,43,81,669
2024-01-14,A114,Support,442,23,81,547
2024-03-07,A003,Retention,626,42,91,760
2024-01-28,A114,Support,454,64,81,600
2024-03-03,A049,Retention,557,58,50,666
2024-03-06,A069,Retention,487,78,63,629
2024-03-30,A059,Support,515,88,86,689
2024-03-12,A101,Retention,458,66,29,554
2024-02-28,A006,Support,459,61,111,633
2024-02-26,A082,Retention,499,110,92,701
2024-03-14,A072,Retention,443,19,102,564
2024-02-10,A023,Support,352,48,123,524
2024-02-20,A095,Retention,450,61,97,609
2024-03-06,A013,Retention,585,57,91,733
2024-02-09,A091,Retention,543,58,156,757
2024-01-12,A092,Retention,467,56,114,638
2024-03-11,A114,Retention,513,38,77,629
2024-03-19,A113,Retention,541,53,65,660
2024-03-14,A051,Retention,562,31,73,667
2024-03-27,A020,Support,464,51,100,616
2024-03-26,A110,Support,446,79,93,619
2024-03-07,A037,Retention,457,73,70,600
2024-03-20,A103,Support,425,80,56,562
2024-03-28,A008,Support,436,38,63,538
2024-01-31,A013,Support,388,55,101,545
2024-03-07,A053,Retention,458,62,76,597
2024-02-23,A068,Retention,453,56,47,558
2024-02-29,A089,Retention,662,45,83,791
2024-03-07,A066,Retention,574,59,81,714
2024-03-13,A052,Support,484,71,76,632
2024-01-21,A037,Retention,588,70,84,742
2024-03-21,A101,Retention,514,105,70,690
2024-03-12,A114,Retention,608,59,66,733
2024-03-22,A061,Retention,530,50,42,623
2024-02-12,A117,Support,452,77,125,655
2024-03-24,A044,Support,322,39,98,459
2024-02-09,A067,Retention,431,62,72,567
2024-01-27,A046,Support,330,54,116,501
2024-03-12,A071,Support,453,51,87,591
2024-01-11,A041,Support,414,35,91,542
2024-02-18,A041,Support,471,25,125,622
2024-03-30,A049,Support,364,71,102,539
2024-01-14,A094,Support,395,36,139,571
2024-02-03,A051,Support,407,41,49,497
2024-01-28,A053,Retention,455,48,135,639
2024-02-10,A095,Retention,414,68,84,568
2024-01-01,A041,Retention,501,60,111,673
2024-03-30,A004,Support,445,74,73,593
2024-01-08,A027,Support,467,43,131,642
2024-02-10,A077,Support,486,52,92,632
2024-03-23,A056,Support,299,66,82,448
2024-01-28,A111,Retention,613,62,61,738
2024-03-10,A102,Support,469,7,118,595
2024-02-12,A054,Support,395,40,99,535
2024-02-09,A116,Retention,450,36,49,536
2024-02-09,A046,Retention,658,73,76,809
2024-03-14,A008,Retention,636,81,103,821
2024-03-18,A031,Support,443,48,107,600
2024-02-04,A084,Support,485,70,63,619
2024-01-21,A012,Retention,473,44,40,558
2024-03-13,A051,Support,495,60,103,659
2024-03-07,A031,Support,567,64,103,735
2024-02-20,A020,Support,349,71,93,515
2024-02-29,A016,Support,363,38,76,478
2024-02-13,A103,Retention,507,51,89,648
2024-03-15,A043,Support,327,29,58,416
2024-01-16,A032,Support,497,60,85,642
2024-03-16,A018,Retention,554,47,60,663
2024-03-01,A009,Support,454,75,99,628
2024-01-24,A097,Support,428,56,121,606
2024-02-01,A037,Support,508,73,99,681
2024-02-23,A102,Retention,632,90,82,805
2024-03-03,A002,Retention,511,67,54,633
2024-02-19,A021,Support,446,72,103,622
2024-03-08,A054,Retention,542,87,69,699
2024-01-04,A113,Support,419,63,112,594
2024-01-11,A011,Retention,613,14,92,720
2024-01-09,A069,Support,347,56,61,465
2024-03-14,A014,Retention,585,98,36,720
2024-02-29,A015,Support,488,50,102,640
